cancer_type,gene,mutated_samples,total_samples,mutation_frequency
COAD,OXT,2,50,4.0
COAD,P2RY10,2,50,4.0
COAD,P2RY12,2,50,4.0
COAD,P2RY2,2,50,4.0
COAD,P3H2,2,50,4.0
COAD,PABPC1,2,50,4.0
COAD,PABPC5,2,50,4.0
COAD,PACC1,2,50,4.0
COAD,PACRG,2,50,4.0
COAD,PACS2,2,50,4.0
COAD,PADI4,2,50,4.0
COAD,PAF1,2,50,4.0
COAD,PAFAH1B1,2,50,4.0
COAD,PAIP1,2,50,4.0
COAD,PAK2,2,50,4.0
COAD,PAK4,2,50,4.0
COAD,PANK4,2,50,4.0
COAD,PANX3,2,50,4.0
COAD,PAQR9,2,50,4.0
COAD,PARP9,2,50,4.0
COAD,PARVA,2,50,4.0
COAD,PATJ,2,50,4.0
COAD,PAX4,2,50,4.0
COAD,PAX5,2,50,4.0
COAD,PAX6,2,50,4.0
COAD,PAXBP1,2,50,4.0
COAD,PAXIP1,2,50,4.0
COAD,PBLD,2,50,4.0
COAD,PBX1,2,50,4.0
COAD,PC,2,50,4.0
COAD,PCBP1,2,50,4.0
COAD,PCDHB12,2,50,4.0
COAD,PCDHGA9,2,50,4.0
COAD,PCDHGB1,2,50,4.0
COAD,PCDHGB2,2,50,4.0
COAD,PCDHGC4,2,50,4.0
COAD,PCGF2,2,50,4.0
COAD,PCID2,2,50,4.0
COAD,PCSK2,2,50,4.0
COAD,PCYT1A,2,50,4.0
COAD,PCYT1B,2,50,4.0
COAD,PDCD4,2,50,4.0
COAD,PDE3A,2,50,4.0
COAD,PDE3B,2,50,4.0
COAD,PDE6A,2,50,4.0
COAD,PDE6D,2,50,4.0
COAD,PDE7A,2,50,4.0
COAD,PDHA1,2,50,4.0
COAD,PDIA5,2,50,4.0
COAD,PDILT,2,50,4.0
COAD,PDPK1,2,50,4.0
COAD,PDPR,2,50,4.0
COAD,PDS5A,2,50,4.0
COAD,PDSS2,2,50,4.0
COAD,PDYN,2,50,4.0
COAD,PDZD4,2,50,4.0
COAD,PDZD7,2,50,4.0
COAD,PDZD8,2,50,4.0
COAD,PDZRN3,2,50,4.0
COAD,PER1,2,50,4.0
COAD,PES1,2,50,4.0
COAD,PEX12,2,50,4.0
COAD,PEX14,2,50,4.0
COAD,PEX2,2,50,4.0
COAD,PEX3,2,50,4.0
COAD,PFDN1,2,50,4.0
COAD,PFKFB1,2,50,4.0
COAD,PFKL,2,50,4.0
COAD,PGAM2,2,50,4.0
COAD,PGBD4,2,50,4.0
COAD,PGK1,2,50,4.0
COAD,PGLYRP2,2,50,4.0
COAD,PGM5,2,50,4.0
COAD,PHC1,2,50,4.0
COAD,PHC3,2,50,4.0
COAD,PHF1,2,50,4.0
COAD,PHF19,2,50,4.0
COAD,PHGDH,2,50,4.0
COAD,PHKA2,2,50,4.0
COAD,PHLPP1,2,50,4.0
COAD,PHLPP2,2,50,4.0
COAD,PHOX2A,2,50,4.0
COAD,PHTF1,2,50,4.0
COAD,PI15,2,50,4.0
COAD,PI4KA,2,50,4.0
COAD,PIAS4,2,50,4.0
COAD,PICK1,2,50,4.0
COAD,PIF1,2,50,4.0
COAD,PIGB,2,50,4.0
COAD,PIGU,2,50,4.0
COAD,PIK3C3,2,50,4.0
COAD,PIK3CG,2,50,4.0
COAD,PINX1,2,50,4.0
COAD,PIP4K2B,2,50,4.0
COAD,PIP5K1A,2,50,4.0
COAD,PIP5K1C,2,50,4.0
COAD,PITHD1,2,50,4.0
COAD,PKD1,2,50,4.0
COAD,PKD2,2,50,4.0
COAD,PKD2L2,2,50,4.0
COAD,PKDCC,2,50,4.0
COAD,PKN1,2,50,4.0
COAD,PKNOX1,2,50,4.0
COAD,PKP1,2,50,4.0
COAD,PKP2,2,50,4.0
COAD,PKP4,2,50,4.0
COAD,PLA2G3,2,50,4.0
COAD,PLA2G4A,2,50,4.0
COAD,PLA2G6,2,50,4.0
COAD,PLAA,2,50,4.0
COAD,PLAG1,2,50,4.0
COAD,PLAGL1,2,50,4.0
COAD,PLAT,2,50,4.0
COAD,PLBD1,2,50,4.0
COAD,PLCG1,2,50,4.0
COAD,PLCL1,2,50,4.0
COAD,PLEKHA4,2,50,4.0
COAD,PLEKHA8P1,2,50,4.0
COAD,PLEKHG4,2,50,4.0
COAD,PLEKHG6,2,50,4.0
COAD,PLEKHM2,2,50,4.0
COAD,PLK3,2,50,4.0
COAD,PLPP1,2,50,4.0
COAD,PLRG1,2,50,4.0
COAD,PLS3,2,50,4.0
COAD,PLTP,2,50,4.0
COAD,PLXDC2,2,50,4.0
COAD,PLXNA1,2,50,4.0
COAD,PLXNB2,2,50,4.0
COAD,PM20D1,2,50,4.0
COAD,PMS2,2,50,4.0
COAD,PNCK,2,50,4.0
COAD,PNLDC1,2,50,4.0
COAD,PNLIPRP1,2,50,4.0
COAD,PNLIPRP3,2,50,4.0
COAD,PNMA3,2,50,4.0
COAD,PNPLA1,2,50,4.0
COAD,PNPLA4,2,50,4.0
COAD,PNPLA5,2,50,4.0
COAD,POF1B,2,50,4.0
COAD,POFUT2,2,50,4.0
COAD,POGK,2,50,4.0
COAD,POGLUT2,2,50,4.0
COAD,POGLUT3,2,50,4.0
COAD,POLD2,2,50,4.0
COAD,POLDIP3,2,50,4.0
COAD,POLG,2,50,4.0
COAD,POLG2,2,50,4.0
COAD,POLL,2,50,4.0
COAD,POLR2F,2,50,4.0
COAD,POLR2J,2,50,4.0
COAD,POLR3D,2,50,4.0
COAD,POLR3G,2,50,4.0
COAD,POM121,2,50,4.0
COAD,POM121C,2,50,4.0
COAD,POM121L12,2,50,4.0
COAD,POMT1,2,50,4.0
COAD,POT1,2,50,4.0
COAD,POTEH,2,50,4.0
COAD,POU3F3,2,50,4.0
COAD,POU4F1,2,50,4.0
COAD,POU4F3,2,50,4.0
COAD,POU6F2,2,50,4.0
COAD,PPAN-P2RY11,2,50,4.0
COAD,PPARD,2,50,4.0
COAD,PPAT,2,50,4.0
COAD,PPBP,2,50,4.0
COAD,PPCS,2,50,4.0
COAD,PPEF2,2,50,4.0
COAD,PPFIBP1,2,50,4.0
COAD,PPIG,2,50,4.0
COAD,PPM1B,2,50,4.0
COAD,PPM1D,2,50,4.0
COAD,PPM1N,2,50,4.0
COAD,PPP1R15A,2,50,4.0
COAD,PPP1R16A,2,50,4.0
COAD,PPP1R16B,2,50,4.0
COAD,PPP1R3F,2,50,4.0
COAD,PPP1R8,2,50,4.0
COAD,PPP2R3A,2,50,4.0
COAD,PPP2R3B,2,50,4.0
COAD,PPP2R5A,2,50,4.0
COAD,PPP3CB,2,50,4.0
COAD,PPP3R1,2,50,4.0
COAD,PPP4R3A,2,50,4.0
COAD,PPP6C,2,50,4.0
COAD,PPTC7,2,50,4.0
COAD,PRAMEF1,2,50,4.0
COAD,PRAMEF12,2,50,4.0
COAD,PRAMEF15,2,50,4.0
COAD,PRAMEF17,2,50,4.0
COAD,PRAMEF19,2,50,4.0
COAD,PRAMEF2,2,50,4.0
COAD,PRB1,2,50,4.0
COAD,PRDM11,2,50,4.0
COAD,PRDM13,2,50,4.0
COAD,PRDM4,2,50,4.0
COAD,PRF1,2,50,4.0
COAD,PRG3,2,50,4.0
COAD,PRICKLE1,2,50,4.0
COAD,PRICKLE2,2,50,4.0
COAD,PRIMPOL,2,50,4.0
COAD,PRKAA1,2,50,4.0
COAD,PRKAA2,2,50,4.0
COAD,PRKACG,2,50,4.0
COAD,PRKCI,2,50,4.0
COAD,PRKCZ,2,50,4.0
COAD,PRKG2,2,50,4.0
COAD,PRLHR,2,50,4.0
COAD,PRLR,2,50,4.0
COAD,PRM2,2,50,4.0
COAD,PRND,2,50,4.0
COAD,PROC,2,50,4.0
COAD,PROCA1,2,50,4.0
COAD,PROKR1,2,50,4.0
COAD,PROKR2,2,50,4.0
COAD,PROM2,2,50,4.0
COAD,PROX1,2,50,4.0
COAD,PRPF18,2,50,4.0
COAD,PRPF40A,2,50,4.0
COAD,PRPF4B,2,50,4.0
COAD,PRPSAP1,2,50,4.0
COAD,PRR14,2,50,4.0
COAD,PRRG1,2,50,4.0
COAD,PRRT3,2,50,4.0
COAD,PRRX1,2,50,4.0
COAD,PRSS16,2,50,4.0
COAD,PRSS8,2,50,4.0
COAD,PSD,2,50,4.0
COAD,PSD2,2,50,4.0
COAD,PSEN2,2,50,4.0
COAD,PSG2,2,50,4.0
COAD,PSG3,2,50,4.0
COAD,PSG6,2,50,4.0
COAD,PSG8,2,50,4.0
COAD,PSG9,2,50,4.0
COAD,PSIP1,2,50,4.0
COAD,PSMA2,2,50,4.0
COAD,PSMA8,2,50,4.0
COAD,PSMD1,2,50,4.0
COAD,PSMD12,2,50,4.0
COAD,PSMD14,2,50,4.0
COAD,PSMD2,2,50,4.0
COAD,PSMD5,2,50,4.0
COAD,PSMG1,2,50,4.0
COAD,PSPN,2,50,4.0
COAD,PTAR1,2,50,4.0
COAD,PTCD2,2,50,4.0
COAD,PTCH2,2,50,4.0
COAD,PTCHD3,2,50,4.0
COAD,PTER,2,50,4.0
COAD,PTGFRN,2,50,4.0
COAD,PTGR1,2,50,4.0
COAD,PTH2R,2,50,4.0
COAD,PTK7,2,50,4.0
COAD,PTOV1,2,50,4.0
COAD,PTPA,2,50,4.0
COAD,PTPN20,2,50,4.0
COAD,PTPN21,2,50,4.0
COAD,PTPN23,2,50,4.0
COAD,PTPN4,2,50,4.0
COAD,PTPN6,2,50,4.0
COAD,PTPN9,2,50,4.0
COAD,PTPRCAP,2,50,4.0
COAD,PTPRE,2,50,4.0
COAD,PTPRG,2,50,4.0
COAD,PTPRO,2,50,4.0
COAD,PTPRU,2,50,4.0
COAD,PUM3,2,50,4.0
COAD,PURG,2,50,4.0
COAD,PUS10,2,50,4.0
COAD,PVR,2,50,4.0
COAD,PVRIG,2,50,4.0
COAD,PWWP2A,2,50,4.0
COAD,PWWP3A,2,50,4.0
COAD,PWWP3B,2,50,4.0
COAD,PXYLP1,2,50,4.0
COAD,PYGL,2,50,4.0
COAD,PYGO1,2,50,4.0
COAD,PYHIN1,2,50,4.0
COAD,QRFPR,2,50,4.0
COAD,QTRT2,2,50,4.0
COAD,R3HCC1L,2,50,4.0
COAD,R3HDM1,2,50,4.0
COAD,RAB11FIP2,2,50,4.0
COAD,RAB11FIP4,2,50,4.0
COAD,RAB1B,2,50,4.0
COAD,RAB33A,2,50,4.0
COAD,RAB3C,2,50,4.0
COAD,RAB4A,2,50,4.0
COAD,RAB4B,2,50,4.0
COAD,RAB6B,2,50,4.0
COAD,RAB6C,2,50,4.0
COAD,RAB8B,2,50,4.0
COAD,RABEPK,2,50,4.0
COAD,RABGAP1L,2,50,4.0
COAD,RABGGTA,2,50,4.0
COAD,RABGGTB,2,50,4.0
COAD,RABL2A,2,50,4.0
COAD,RAC2,2,50,4.0
COAD,RACGAP1,2,50,4.0
COAD,RAD23A,2,50,4.0
COAD,RAD54B,2,50,4.0
COAD,RAD9B,2,50,4.0
COAD,RADIL,2,50,4.0
COAD,RAG1,2,50,4.0
COAD,RAI2,2,50,4.0
COAD,RALBP1,2,50,4.0
COAD,RALGPS2,2,50,4.0
COAD,RAMP3,2,50,4.0
COAD,RANBP17,2,50,4.0
COAD,RANBP6,2,50,4.0
COAD,RAPGEF3,2,50,4.0
COAD,RAPGEF4,2,50,4.0
COAD,RASAL3,2,50,4.0
COAD,RASGEF1B,2,50,4.0
COAD,RASGRF2,2,50,4.0
COAD,RASGRP3,2,50,4.0
COAD,RASL11A,2,50,4.0
COAD,RASL11B,2,50,4.0
COAD,RASSF5,2,50,4.0
COAD,RB1,2,50,4.0
COAD,RBBP5,2,50,4.0
COAD,RBBP8,2,50,4.0
COAD,RBCK1,2,50,4.0
COAD,RBFA,2,50,4.0
COAD,RBM10,2,50,4.0
COAD,RBM12,2,50,4.0
COAD,RBM12B,2,50,4.0
COAD,RBM19,2,50,4.0
COAD,RBM22,2,50,4.0
COAD,RBM27,2,50,4.0
COAD,RBM43,2,50,4.0
COAD,RBM5,2,50,4.0
COAD,RBPJL,2,50,4.0
COAD,RBSN,2,50,4.0
COAD,RC3H1,2,50,4.0
COAD,RC3H2,2,50,4.0
COAD,RCAN2,2,50,4.0
COAD,RCBTB1,2,50,4.0
COAD,RCC1,2,50,4.0
COAD,RDH10,2,50,4.0
COAD,RDH8,2,50,4.0
COAD,RDM1,2,50,4.0
COAD,RDX,2,50,4.0
COAD,REC8,2,50,4.0
COAD,RECQL,2,50,4.0
COAD,REEP5,2,50,4.0
COAD,REPS1,2,50,4.0
COAD,REPS2,2,50,4.0
COAD,RERE,2,50,4.0
COAD,RERGL,2,50,4.0
COAD,RETSAT,2,50,4.0
COAD,RFC4,2,50,4.0
COAD,RFC5,2,50,4.0
COAD,RFTN1,2,50,4.0
COAD,RFX6,2,50,4.0
COAD,RGL2,2,50,4.0
COAD,RGL3,2,50,4.0
COAD,RGMA,2,50,4.0
COAD,RGMB,2,50,4.0
COAD,RGR,2,50,4.0
COAD,RGS18,2,50,4.0
COAD,RGS6,2,50,4.0
COAD,RGS8,2,50,4.0
COAD,RHBDD1,2,50,4.0
COAD,RHBDF2,2,50,4.0
COAD,RHBDL3,2,50,4.0
COAD,RHBG,2,50,4.0
COAD,RHEB,2,50,4.0
COAD,RHOBTB1,2,50,4.0
COAD,RHOBTB3,2,50,4.0
COAD,RHOXF2,2,50,4.0
COAD,RIDA,2,50,4.0
COAD,RILP,2,50,4.0
COAD,RIMBP3,2,50,4.0
COAD,RINL,2,50,4.0
COAD,RIPK2,2,50,4.0
COAD,RIPOR1,2,50,4.0
COAD,RIPOR3,2,50,4.0
COAD,RITA1,2,50,4.0
COAD,RMC1,2,50,4.0
COAD,RMDN2,2,50,4.0
COAD,RNASE9,2,50,4.0
COAD,RND1,2,50,4.0
COAD,RNF10,2,50,4.0
COAD,RNF103,2,50,4.0
COAD,RNF130,2,50,4.0
COAD,RNF133,2,50,4.0
COAD,RNF150,2,50,4.0
COAD,RNF168,2,50,4.0
COAD,RNF182,2,50,4.0
COAD,RNF19B,2,50,4.0
COAD,RNF220,2,50,4.0
COAD,RNF32,2,50,4.0
COAD,RNF40,2,50,4.0
COAD,RNF44,2,50,4.0
COAD,RNF8,2,50,4.0
COAD,RNFT2,2,50,4.0
COAD,RNGTT,2,50,4.0
COAD,RNH1,2,50,4.0
COAD,ROPN1,2,50,4.0
COAD,ROPN1B,2,50,4.0
COAD,ROR1,2,50,4.0
COAD,RPA1,2,50,4.0
COAD,RPAP2,2,50,4.0
COAD,RPAP3,2,50,4.0
COAD,RPIA,2,50,4.0
COAD,RPL22,2,50,4.0
COAD,RPL4,2,50,4.0
COAD,RPL7,2,50,4.0
COAD,RPL7L1,2,50,4.0
COAD,RPS13,2,50,4.0
COAD,RPS4X,2,50,4.0
COAD,RPS6KA6,2,50,4.0
COAD,RPTN,2,50,4.0
COAD,RPTOR,2,50,4.0
COAD,RPUSD2,2,50,4.0
COAD,RRAGB,2,50,4.0
COAD,RRAS,2,50,4.0
COAD,RREB1,2,50,4.0
COAD,RRM2,2,50,4.0
COAD,RRNAD1,2,50,4.0
COAD,RRP1B,2,50,4.0
COAD,RRP9,2,50,4.0
COAD,RSKR,2,50,4.0
COAD,RSPH1,2,50,4.0
COAD,RSPH10B2,2,50,4.0
COAD,RSRC1,2,50,4.0
COAD,RTCA,2,50,4.0
COAD,RTF1,2,50,4.0
COAD,RTKN,2,50,4.0
COAD,RTL1,2,50,4.0
COAD,RTL10,2,50,4.0
COAD,RTL3,2,50,4.0
COAD,RTL4,2,50,4.0
COAD,RTL5,2,50,4.0
COAD,RTN4,2,50,4.0
COAD,RTN4RL1,2,50,4.0
COAD,RUNDC3B,2,50,4.0
COAD,RUNX3,2,50,4.0
COAD,RWDD4,2,50,4.0
COAD,RXFP3,2,50,4.0
COAD,RXRA,2,50,4.0
COAD,RYBP,2,50,4.0
COAD,S100A4,2,50,4.0
COAD,S1PR1,2,50,4.0
COAD,SAFB,2,50,4.0
COAD,SAFB2,2,50,4.0
COAD,SAG,2,50,4.0
COAD,SAMD4A,2,50,4.0
COAD,SAMD4B,2,50,4.0
COAD,SAMD7,2,50,4.0
COAD,SAP30BP,2,50,4.0
COAD,SASS6,2,50,4.0
COAD,SATB1,2,50,4.0
COAD,SATB2,2,50,4.0
COAD,SAXO1,2,50,4.0
COAD,SBF2,2,50,4.0
COAD,SBNO2,2,50,4.0
COAD,SCAF1,2,50,4.0
COAD,SCARA3,2,50,4.0
COAD,SCARB2,2,50,4.0
COAD,SCARF2,2,50,4.0
COAD,SCFD2,2,50,4.0
COAD,SCG2,2,50,4.0
COAD,SCIN,2,50,4.0
COAD,SCN3B,2,50,4.0
COAD,SCNN1B,2,50,4.0
COAD,SCRN1,2,50,4.0
COAD,SCRN2,2,50,4.0
COAD,SCRN3,2,50,4.0
COAD,SCRT1,2,50,4.0
COAD,SCUBE3,2,50,4.0
COAD,SCYL1,2,50,4.0
COAD,SCYL2,2,50,4.0
COAD,SCYL3,2,50,4.0
COAD,SDC2,2,50,4.0
COAD,SDCBP,2,50,4.0
COAD,SDCCAG8,2,50,4.0
COAD,SDSL,2,50,4.0
COAD,SEC14L5,2,50,4.0
COAD,SEC61A2,2,50,4.0
COAD,SEC62,2,50,4.0
COAD,SEC63,2,50,4.0
COAD,SECISBP2,2,50,4.0
COAD,SEL1L2,2,50,4.0
COAD,SELE,2,50,4.0
COAD,SEMA3D,2,50,4.0
COAD,SEMA4D,2,50,4.0
COAD,SEMA4F,2,50,4.0
COAD,SEMA6C,2,50,4.0
COAD,SEMG2,2,50,4.0
COAD,SENP3,2,50,4.0
COAD,SENP5,2,50,4.0
COAD,SENP6,2,50,4.0
COAD,SEPHS1,2,50,4.0
COAD,SERINC2,2,50,4.0
COAD,SERPINA10,2,50,4.0
COAD,SERPINA11,2,50,4.0
COAD,SERPINA4,2,50,4.0
COAD,SERPINA5,2,50,4.0
COAD,SERPINA6,2,50,4.0
COAD,SERPINB12,2,50,4.0
COAD,SERPINB2,2,50,4.0
COAD,SERPINB6,2,50,4.0
COAD,SERPINB8,2,50,4.0
COAD,SERPINI1,2,50,4.0
COAD,SEZ6L2,2,50,4.0
COAD,SF3B1,2,50,4.0
COAD,SF3B2,2,50,4.0
COAD,SF3B3,2,50,4.0
COAD,SFTPB,2,50,4.0
COAD,SFXN1,2,50,4.0
COAD,SGCE,2,50,4.0
COAD,SGO1,2,50,4.0
COAD,SGO2,2,50,4.0
COAD,SH2D3A,2,50,4.0
COAD,SH3BGRL2,2,50,4.0
COAD,SH3GL3,2,50,4.0
COAD,SH3GLB1,2,50,4.0
COAD,SH3KBP1,2,50,4.0
COAD,SH3RF3,2,50,4.0
COAD,SHB,2,50,4.0
COAD,SHBG,2,50,4.0
COAD,SHC1,2,50,4.0
COAD,SHD,2,50,4.0
COAD,SHE,2,50,4.0
COAD,SHISA5,2,50,4.0
COAD,SHOC1,2,50,4.0
COAD,SHOC2,2,50,4.0
COAD,SHOX,2,50,4.0
COAD,SHROOM2,2,50,4.0
COAD,SIAH2,2,50,4.0
COAD,SIDT2,2,50,4.0
COAD,SIGLEC10,2,50,4.0
COAD,SIGLEC11,2,50,4.0
COAD,SIGLEC8,2,50,4.0
COAD,SIM2,2,50,4.0
COAD,SIMC1,2,50,4.0
COAD,SIN3B,2,50,4.0
COAD,SIPA1,2,50,4.0
COAD,SIRPA,2,50,4.0
COAD,SIRT5,2,50,4.0
COAD,SIX5,2,50,4.0
COAD,SKOR1,2,50,4.0
COAD,SLAMF7,2,50,4.0
COAD,SLC10A6,2,50,4.0
COAD,SLC12A1,2,50,4.0
COAD,SLC12A2,2,50,4.0
COAD,SLC12A7,2,50,4.0
COAD,SLC13A1,2,50,4.0
COAD,SLC13A2,2,50,4.0
COAD,SLC15A2,2,50,4.0
COAD,SLC15A3,2,50,4.0
COAD,SLC16A14,2,50,4.0
COAD,SLC16A5,2,50,4.0
COAD,SLC17A3,2,50,4.0
COAD,SLC17A4,2,50,4.0
COAD,SLC17A7,2,50,4.0
COAD,SLC18A3,2,50,4.0
COAD,SLC18B1,2,50,4.0
COAD,SLC19A1,2,50,4.0
COAD,SLC1A1,2,50,4.0
COAD,SLC20A1,2,50,4.0
COAD,SLC20A2,2,50,4.0
COAD,SLC22A11,2,50,4.0
COAD,SLC22A15,2,50,4.0
COAD,SLC22A16,2,50,4.0
COAD,SLC22A8,2,50,4.0
COAD,SLC24A2,2,50,4.0
COAD,SLC25A16,2,50,4.0
COAD,SLC25A18,2,50,4.0
COAD,SLC25A2,2,50,4.0
COAD,SLC25A37,2,50,4.0
COAD,SLC25A41,2,50,4.0
COAD,SLC25A46,2,50,4.0
COAD,SLC26A4,2,50,4.0
COAD,SLC27A3,2,50,4.0
COAD,SLC27A5,2,50,4.0
COAD,SLC28A2,2,50,4.0
COAD,SLC29A3,2,50,4.0
COAD,SLC29A4,2,50,4.0
COAD,SLC2A2,2,50,4.0
COAD,SLC2A6,2,50,4.0
COAD,SLC30A8,2,50,4.0
COAD,SLC34A1,2,50,4.0
COAD,SLC34A2,2,50,4.0
COAD,SLC36A2,2,50,4.0
COAD,SLC36A3,2,50,4.0
COAD,SLC38A4,2,50,4.0
COAD,SLC38A7,2,50,4.0
COAD,SLC39A12,2,50,4.0
COAD,SLC39A7,2,50,4.0
COAD,SLC3A2,2,50,4.0
COAD,SLC40A1,2,50,4.0
COAD,SLC41A3,2,50,4.0
COAD,SLC43A2,2,50,4.0
COAD,SLC44A5,2,50,4.0
COAD,SLC45A2,2,50,4.0
COAD,SLC46A3,2,50,4.0
COAD,SLC47A2,2,50,4.0
COAD,SLC48A1,2,50,4.0
COAD,SLC4A1,2,50,4.0
COAD,SLC4A1AP,2,50,4.0
COAD,SLC5A11,2,50,4.0
COAD,SLC6A11,2,50,4.0
COAD,SLC6A12,2,50,4.0
COAD,SLC6A15,2,50,4.0
COAD,SLC6A17,2,50,4.0
COAD,SLC6A3,2,50,4.0
COAD,SLC6A4,2,50,4.0
COAD,SLC7A13,2,50,4.0
COAD,SLC7A14,2,50,4.0
COAD,SLC7A8,2,50,4.0
COAD,SLC7A9,2,50,4.0
COAD,SLC8A2,2,50,4.0
COAD,SLC8B1,2,50,4.0
COAD,SLC9A1,2,50,4.0
COAD,SLC9A6,2,50,4.0
COAD,SLC9A9,2,50,4.0
COAD,SLC9B1,2,50,4.0
COAD,SLCO1B3,2,50,4.0
COAD,SLCO5A1,2,50,4.0
COAD,SLN,2,50,4.0
COAD,SLU7,2,50,4.0
COAD,SMAD1,2,50,4.0
COAD,SMAD2,2,50,4.0
COAD,SMARCA5,2,50,4.0
COAD,SMARCAD1,2,50,4.0
COAD,SMARCB1,2,50,4.0
COAD,SMC1B,2,50,4.0
COAD,SMC4,2,50,4.0
COAD,SMG1,2,50,4.0
COAD,SMG5,2,50,4.0
COAD,SMG6,2,50,4.0
COAD,SMIM8,2,50,4.0
COAD,SMOX,2,50,4.0
COAD,SMPD1,2,50,4.0
COAD,SMPD2,2,50,4.0
COAD,SMPDL3A,2,50,4.0
COAD,SMPDL3B,2,50,4.0
COAD,SMUG1,2,50,4.0
COAD,SMURF1,2,50,4.0
COAD,SNAI1,2,50,4.0
COAD,SNED1,2,50,4.0
COAD,SNRPN,2,50,4.0
COAD,SNX10,2,50,4.0
COAD,SNX17,2,50,4.0
COAD,SNX30,2,50,4.0
COAD,SNX33,2,50,4.0
COAD,SNX6,2,50,4.0
COAD,SORCS3,2,50,4.0
COAD,SOX11,2,50,4.0
COAD,SOX13,2,50,4.0
COAD,SOX17,2,50,4.0
COAD,SOX2,2,50,4.0
COAD,SOX3,2,50,4.0
COAD,SOX7,2,50,4.0
COAD,SP100,2,50,4.0
COAD,SP140,2,50,4.0
COAD,SP2,2,50,4.0
COAD,SPACA1,2,50,4.0
COAD,SPACA5B,2,50,4.0
COAD,SPAG6,2,50,4.0
COAD,SPAG9,2,50,4.0
COAD,SPAST,2,50,4.0
COAD,SPATA1,2,50,4.0
COAD,SPATA13,2,50,4.0
COAD,SPATA18,2,50,4.0
COAD,SPATA22,2,50,4.0
COAD,SPATA31A1,2,50,4.0
COAD,SPATA6L,2,50,4.0
COAD,SPATC1,2,50,4.0
COAD,SPATS2,2,50,4.0
COAD,SPCS1,2,50,4.0
COAD,SPDYE3,2,50,4.0
COAD,SPEM2,2,50,4.0
COAD,SPG7,2,50,4.0
COAD,SPICE1,2,50,4.0
COAD,SPIDR,2,50,4.0
COAD,SPINK2,2,50,4.0
COAD,SPINK5,2,50,4.0
COAD,SPOCD1,2,50,4.0
COAD,SPOCK1,2,50,4.0
COAD,SPON2,2,50,4.0
COAD,SPOUT1,2,50,4.0
COAD,SPRED1,2,50,4.0
COAD,SPRY1,2,50,4.0
COAD,SPSB1,2,50,4.0
COAD,SPTBN4,2,50,4.0
COAD,SPTLC1,2,50,4.0
COAD,SPTLC2,2,50,4.0
COAD,SRBD1,2,50,4.0
COAD,SRGAP2,2,50,4.0
COAD,SRMS,2,50,4.0
COAD,SRPX,2,50,4.0
COAD,SRRT,2,50,4.0
COAD,SRSF11,2,50,4.0
COAD,SSR1,2,50,4.0
COAD,SSR3,2,50,4.0
COAD,SSTR1,2,50,4.0
COAD,SSX2IP,2,50,4.0
COAD,ST14,2,50,4.0
COAD,ST3GAL1,2,50,4.0
COAD,ST6GAL2,2,50,4.0
COAD,ST6GALNAC3,2,50,4.0
COAD,ST6GALNAC5,2,50,4.0
COAD,ST7,2,50,4.0
COAD,ST8SIA1,2,50,4.0
COAD,ST8SIA4,2,50,4.0
COAD,ST8SIA6,2,50,4.0
COAD,STAC3,2,50,4.0
COAD,STAMBP,2,50,4.0
COAD,STAR,2,50,4.0
COAD,STARD10,2,50,4.0
COAD,STARD8,2,50,4.0
COAD,STAT5A,2,50,4.0
COAD,STAU1,2,50,4.0
COAD,STK11IP,2,50,4.0
COAD,STK24,2,50,4.0
COAD,STK38,2,50,4.0
COAD,STK39,2,50,4.0
COAD,STKLD1,2,50,4.0
COAD,STON2,2,50,4.0
COAD,STOX1,2,50,4.0
COAD,STRBP,2,50,4.0
COAD,STRC,2,50,4.0
COAD,STRIP1,2,50,4.0
COAD,STRN,2,50,4.0
COAD,STRN3,2,50,4.0
COAD,STUM,2,50,4.0
COAD,STX11,2,50,4.0
COAD,STX19,2,50,4.0
COAD,STXBP5L,2,50,4.0
COAD,SUCLA2,2,50,4.0
COAD,SUCLG2,2,50,4.0
COAD,SUGCT,2,50,4.0
COAD,SUGP1,2,50,4.0
COAD,SULT1A1,2,50,4.0
COAD,SULT1B1,2,50,4.0
COAD,SULT6B1,2,50,4.0
COAD,SUN5,2,50,4.0
COAD,SUPT20H,2,50,4.0
COAD,SURF4,2,50,4.0
COAD,SUSD2,2,50,4.0
COAD,SUSD6,2,50,4.0
COAD,SUV39H1,2,50,4.0
COAD,SV2B,2,50,4.0
COAD,SVIP,2,50,4.0
COAD,SVOP,2,50,4.0
COAD,SVOPL,2,50,4.0
COAD,SWT1,2,50,4.0
COAD,SYDE1,2,50,4.0
COAD,SYF2,2,50,4.0
COAD,SYMPK,2,50,4.0
COAD,SYNE3,2,50,4.0
COAD,SYNGAP1,2,50,4.0
COAD,SYNPO,2,50,4.0
COAD,SYNRG,2,50,4.0
COAD,SYT16,2,50,4.0
COAD,SYT4,2,50,4.0
COAD,SYT8,2,50,4.0
COAD,SYTL1,2,50,4.0
COAD,SYTL3,2,50,4.0
COAD,SYTL4,2,50,4.0
COAD,TAAR1,2,50,4.0
COAD,TAB3,2,50,4.0
COAD,TACC3,2,50,4.0
COAD,TACR1,2,50,4.0
COAD,TADA3,2,50,4.0
COAD,TAF3,2,50,4.0
COAD,TAF4,2,50,4.0
COAD,TAF5L,2,50,4.0
